,sqft_living,sqft_above,bathrooms,view,grade,price
738,3400,2290,3.25,0,9,1300000
739,1400,1400,2.0,0,7,233000
740,2210,2210,2.5,0,8,360000
741,1170,1020,1.75,0,6,459000
742,2100,2100,2.0,0,9,740000
743,1160,1160,1.0,0,7,305000
744,1500,900,1.0,0,6,395000
745,2940,2940,2.5,0,8,560000
746,2010,1300,1.75,1,7,650000
747,2170,2170,2.5,0,7,449950
748,1430,1250,1.5,3,7,517500
749,1510,1070,1.5,0,7,435000
750,1150,800,1.0,0,6,329999
751,2150,1140,1.75,4,8,950000
752,1370,1230,1.0,0,7,447000
753,2380,2380,2.5,0,8,699800
754,1370,770,1.75,0,7,850000
755,1600,1070,1.75,0,7,316500
756,3750,2030,3.5,2,9,942500
757,3950,2910,2.25,4,10,1310000
758,2400,2400,2.25,0,9,856600
759,2830,2830,1.5,0,8,405600
760,2440,2440,2.5,0,8,565000
761,1190,1050,2.25,0,8,400000
762,1400,1400,2.0,0,7,330000
763,2730,2730,2.75,0,7,374950
764,2390,1610,2.75,0,7,405300
765,2060,2060,2.25,0,8,560000
766,2490,1290,2.25,0,8,824000
767,1100,1100,1.75,0,7,260000
768,2430,1470,2.5,0,8,760000
769,3170,2360,2.5,0,10,405000
770,2640,2640,2.5,0,8,429900
771,1130,1130,1.5,0,7,341500
772,1940,1940,2.0,0,7,465250
773,1100,1100,2.0,0,7,450000
774,1200,1200,1.0,0,7,390000
775,2000,1000,2.25,0,8,420000
776,1890,1730,2.5,0,8,269950
777,1910,1060,2.0,0,7,493000
778,2710,2710,2.5,0,9,370000
779,4860,3100,4.25,1,10,2250000
780,1250,1250,1.0,0,7,305000
781,1590,970,1.75,0,6,400000
782,1240,1050,1.5,0,8,320000
783,2000,2000,1.0,0,7,715000
784,3610,3610,2.75,0,8,650000
785,1930,1930,1.75,0,8,218000
786,1280,1280,1.0,0,7,500000
787,2090,2090,2.0,0,7,460000
788,1940,1140,1.5,0,7,232500
789,1800,1800,2.5,0,7,408200
790,1730,1400,1.75,0,7,522000
791,2810,2810,2.5,0,9,675000
792,3550,2260,3.5,2,11,1360000
793,1330,1330,1.0,0,6,249950
794,750,750,1.0,0,6,210000
795,1760,1090,1.0,0,7,429950
796,3200,3200,2.5,0,9,737500
797,1740,1740,2.0,0,8,710000
798,2100,2100,2.5,0,8,470000
799,4270,4270,3.5,0,12,1100000
800,1340,1340,2.0,0,7,650000
801,3190,1680,2.5,3,9,1220000
802,1630,1630,2.5,0,8,422120
803,2990,2990,2.5,0,9,625000
804,1550,1550,1.0,0,6,385200
805,1690,1690,2.25,0,8,500000
806,1960,1960,2.25,0,8,308000
807,2390,1360,2.75,0,8,565000
808,2600,2600,2.5,0,7,581000
809,1950,1950,2.0,0,8,361000
810,1250,1250,1.0,0,7,345000
811,1180,840,2.25,0,8,419000
812,1680,1680,2.5,0,7,347000
813,2220,2220,2.25,0,9,625000
814,4890,3090,4.25,2,11,2400000
815,2660,2660,3.25,0,8,379000
816,1150,1150,1.5,0,7,310000
817,1130,1130,2.0,0,6,250000
818,2760,2760,2.75,0,9,682000
819,1430,1430,2.0,0,7,246500
820,1490,1490,1.0,0,5,325000
821,2030,2030,2.5,0,8,310950
822,3010,1890,2.0,2,9,1100000
823,1810,1130,1.0,0,7,287500
824,1810,1130,1.0,0,7,431000
825,970,970,1.0,0,6,226000
826,2010,1510,1.75,0,7,825000
827,1300,1300,1.0,0,6,175000
828,1260,1260,1.5,0,7,465750
829,2610,2610,2.25,0,8,659000
830,1910,1110,1.75,3,8,595000
831,1780,1780,2.25,0,8,350000
832,1900,1900,2.25,0,8,270000
833,2450,1340,2.25,2,7,662500
834,1380,1380,1.75,0,5,249900
835,1920,1230,1.75,0,7,324500
836,1350,1350,1.75,0,8,430000
837,1350,1350,1.75,0,8,419950
838,2510,1290,1.75,2,8,285000
839,2470,2470,2.5,0,8,332000
840,1660,960,1.75,0,7,282000
841,1340,940,1.0,0,7,320000
842,1620,1620,1.0,0,7,428750
843,2300,2300,2.25,0,8,330000
844,2000,2000,3.5,0,8,456500
845,1640,1640,2.25,0,8,352000
846,1530,1530,2.0,0,7,664000
847,4000,2190,1.75,0,9,628000
848,1610,1080,1.75,0,7,512000
849,2070,1450,2.0,0,7,254000
850,1900,1900,2.5,0,8,535800
851,1050,1050,1.0,0,7,287653
852,1520,1180,2.5,0,8,438000
853,2390,1750,1.75,0,7,450000
854,2400,2400,2.75,0,8,327000
855,1790,1790,2.5,0,7,370500
856,1720,1720,2.5,0,7,265000
857,2980,1800,2.75,0,8,450000
858,1520,1520,1.0,3,8,425000
859,1150,1150,1.75,0,7,166600
860,380,380,0.75,0,5,245000
861,910,910,1.0,0,7,565000
862,1650,1230,1.75,0,8,539900
863,2480,2480,3.5,0,10,910000
864,2050,2050,2.5,0,8,280000
865,1420,1420,2.25,0,7,275000
866,3460,3460,2.5,0,7,467000
867,1500,1500,2.5,0,8,457500
868,1320,1320,1.0,0,7,381156
869,2180,1220,2.5,0,8,289999
870,1830,1230,1.75,0,7,642450
871,1620,1220,2.25,0,7,469950
872,2920,1460,2.0,2,8,795000
873,3300,3300,2.5,0,10,785000
874,3060,3060,2.25,0,10,860000
875,1530,1530,1.0,0,7,147500
876,1910,1410,2.0,0,7,390000
877,1020,1020,1.0,0,7,229000
878,1150,1150,1.0,0,6,185000
879,1260,870,1.5,0,7,414900
880,1920,920,2.0,0,6,200000
881,1800,1800,2.25,0,8,225000
882,2040,1360,1.75,0,7,720000
883,2200,1430,2.5,0,8,930000
884,3200,2160,2.5,0,7,1270000
885,2400,1780,3.25,0,7,700000
886,1140,1140,1.5,0,7,466000
887,1330,1330,1.5,0,7,374000
888,1940,1940,2.5,0,8,480000
889,3000,3000,2.5,0,9,740000
890,1820,1820,1.0,0,8,1010000
891,2910,2910,2.5,0,8,395000
892,1090,1090,1.0,0,6,340000
893,1230,1020,2.0,0,7,209000
894,1710,1710,2.5,0,7,431650
895,3160,1780,2.5,0,9,980000
896,2680,2680,2.5,0,9,660000
897,2190,1840,2.25,0,8,730000
898,1260,1260,1.75,0,7,291500
899,2970,2340,3.5,0,9,905000
900,2570,2570,2.5,0,10,800000
901,3810,2560,3.5,1,9,839900
902,1010,950,1.5,0,8,200000
903,1480,1080,2.0,0,7,300000
904,1250,1250,1.75,0,7,530000
905,1654,1654,2.25,0,7,314950
906,1410,1410,1.75,0,7,255000
907,2160,1500,2.75,0,7,550000
908,1400,700,1.0,0,6,435000
909,1420,1420,1.75,0,7,234000
910,2500,1600,2.25,0,8,615000
911,1410,1410,2.0,0,7,205000
912,2100,1050,1.75,0,7,384000
913,1750,1750,2.5,0,8,324000
914,2070,1130,1.75,0,7,645000
915,1570,1260,3.25,0,8,570000
916,1920,1920,2.5,0,8,324000
917,1000,1000,1.0,0,6,270000
918,2120,2120,1.5,0,7,290000
919,1440,1440,2.0,0,7,250000
920,1660,1660,1.75,0,7,342000
921,1340,1340,1.5,0,7,255000
922,2380,1450,2.25,0,9,800000
923,1560,1000,1.75,2,7,451000
924,2780,1390,2.5,3,7,990000
925,1860,1220,2.5,0,7,288400
926,2390,1750,1.5,0,8,420000
927,1370,1080,2.75,0,8,359000
928,2570,1420,3.0,0,7,390000
929,1320,1320,2.5,0,7,300000
930,2520,1500,2.5,0,7,545000
931,1250,1250,1.0,0,6,288349
932,1560,1290,2.25,0,7,299900
933,2330,1720,2.0,0,7,891000
934,3660,1830,2.0,3,9,1200000
935,2790,2790,2.5,0,8,378000
936,1060,1060,1.0,0,6,299995
937,2020,1310,2.5,0,7,253000
938,1580,1580,2.25,0,7,350000
939,2020,2020,3.0,0,6,565000
940,970,970,1.0,0,6,315000
941,1490,1490,3.0,1,7,570000
942,4390,3350,3.5,0,9,971000
943,2750,1840,2.5,0,9,915000
944,2150,2150,1.5,0,7,419000
945,1810,1230,1.75,0,7,260000
946,2230,2230,3.0,0,9,1320000
947,2430,2430,1.0,0,7,369950
948,3680,3680,2.5,0,10,1030000
949,1410,1410,1.0,0,6,435000
950,1330,1330,1.75,0,8,601000
951,1490,1150,1.0,0,7,460500
952,2020,2020,2.5,3,8,720000
953,3130,3130,2.5,0,10,851000
954,2670,2670,3.0,2,7,550000
955,1980,1980,1.0,0,7,700000
956,2100,2100,1.75,0,7,323000
957,1350,1350,1.0,0,6,345500
958,2140,1190,1.5,0,7,378000
959,2208,2208,2.0,0,8,650000
960,1010,1010,2.0,0,7,385000
961,970,970,1.0,0,7,425000
962,1520,1520,2.0,0,6,210000
963,2740,2740,2.5,0,9,630000
964,1570,1300,1.75,1,7,335000
965,1320,1320,1.0,0,7,196500
966,2550,1440,2.75,0,8,582800
967,1560,1250,1.75,0,7,440000
968,2360,2360,2.25,0,8,752500
969,1330,1210,1.75,0,7,532500
970,1070,1070,1.0,0,7,265000
971,1510,810,1.25,3,6,397500
972,1710,1710,2.5,0,8,524250
973,2790,2790,2.75,0,10,765000
974,2620,2620,2.5,0,9,648000
975,2970,1670,2.5,0,8,469500
976,1050,1050,1.75,0,7,237500
977,1280,1280,1.0,0,7,216000
978,1030,1030,1.0,0,7,427200
979,1900,1390,2.25,0,8,280000
980,3070,1740,3.0,0,9,718000
981,1760,1760,2.75,0,8,420000
982,930,930,1.0,0,7,379000
983,880,880,1.0,0,6,326100
984,1360,1310,2.5,0,7,535000
985,2130,1560,2.75,0,7,283000
986,1480,1120,1.0,0,6,260000
987,1500,1500,1.0,0,7,399000
988,1670,1670,2.25,0,8,484950
989,2060,2060,1.75,0,8,640000
990,2160,1660,2.5,0,8,585000
991,2780,1190,2.0,3,8,645000
992,1490,1490,2.0,0,7,253000
993,740,740,1.0,0,6,178500
994,1860,1860,2.5,0,7,291000
995,1590,1590,2.75,0,5,199950
996,850,850,1.0,0,7,553500
997,1030,1030,1.0,0,8,189950
998,1850,1850,2.0,0,8,289000
999,1830,1830,2.0,0,8,700000
1000,1560,1560,2.0,0,7,270000
1001,1730,1230,1.75,0,7,258000
1002,1930,1930,2.5,0,8,530000
1003,1422,1422,2.25,0,7,245000
1004,1380,1380,2.0,0,7,563000
1005,2430,2430,2.5,0,8,515000
1006,2610,2610,2.5,0,9,325000
1007,2000,2000,2.25,0,8,540000
1008,920,490,1.0,0,6,280300
1009,1750,1050,1.75,0,7,460000
1010,2020,1180,1.75,0,7,475000
1011,2460,2460,2.25,0,9,900000
1012,1780,1780,3.0,0,8,538200
1013,1080,1080,1.0,0,7,429000
1014,1250,1250,1.0,0,7,164808
1015,1870,1870,2.25,0,7,520000
1016,1700,1230,1.75,0,8,475000
1017,1480,1480,1.5,0,6,283000
1018,1930,1930,2.5,0,8,321500
1019,3130,3130,2.75,0,10,840000
1020,1370,1370,2.25,0,7,287000
1021,960,960,1.75,0,7,375000
1022,1260,1260,1.75,0,7,349500
1023,1480,1480,1.5,0,7,446450
1024,1930,1930,2.5,0,7,315000
1025,870,870,1.0,0,6,271310
1026,1300,1300,1.0,0,7,315000
1027,1490,1490,1.75,0,7,245000
1028,1380,1030,1.0,0,8,543115
1029,1190,1190,2.0,0,7,900000
1030,4250,2870,4.25,3,10,2450000
1031,1920,1920,2.0,0,8,554000
1032,2080,2080,1.75,0,6,249900
1033,3220,2690,2.5,2,9,768000
1034,3680,2060,3.0,3,10,980000
1035,2070,1270,2.5,0,7,395000
1036,1480,1480,1.75,0,7,415000
1037,2000,2000,2.5,0,8,380000
1038,1560,1560,2.5,0,8,566000
1039,1600,1390,1.0,0,7,218500
1040,1940,1140,2.5,0,7,550000
1041,1540,770,1.75,2,7,512031
1042,820,820,1.0,0,6,197500
1043,1780,1230,2.25,0,7,470000
1044,1560,1560,1.75,0,7,590000
1045,2210,1270,2.25,0,8,465000
1046,2040,2040,1.75,0,7,499000
1047,1920,1920,2.25,0,8,515000
1048,1930,1230,1.75,0,9,716500
1049,1700,890,2.0,0,6,410000
1050,3450,2450,3.25,0,8,850000
1051,3440,3440,3.25,0,10,1050000
1052,2380,2380,2.5,0,10,648000
1053,2400,1460,2.25,0,7,620000
1054,5670,5670,4.5,2,11,935000
1055,1140,1140,1.0,0,7,379000
1056,1670,1270,1.75,0,7,699000
1057,1910,1280,2.25,0,8,528000
1058,1560,1560,1.75,0,8,425000
1059,1500,1500,1.75,0,7,249500
1060,4475,4475,3.25,0,9,1040000
1061,2840,1640,2.75,3,9,790000
1062,1020,1020,1.0,0,7,399950
1063,1410,1410,1.5,0,7,275000
1064,1520,1520,1.0,0,8,550000
1065,730,730,1.0,0,4,140000
1066,1190,990,1.0,0,7,250000
1067,1410,1410,2.25,2,7,318000
1068,1240,1240,1.0,0,7,505000
1069,2500,1300,2.5,0,8,470500
1070,1050,1050,1.0,0,7,360000
1071,2680,1480,2.75,4,9,1240000
1072,2380,1340,2.5,2,9,986000
1073,1060,860,1.0,0,7,515000
1074,2300,1310,1.75,0,8,320000
1075,2010,1090,3.0,0,7,310000
1076,1090,730,1.0,0,7,356700
1077,2320,1510,1.75,0,7,775000
1078,1040,1040,1.0,0,6,325000
1079,1810,1810,2.75,0,7,208000
1080,1150,1150,1.0,4,6,825000
1081,2360,2360,2.5,2,9,515000
1082,1970,1420,1.5,0,8,490000
1083,2690,2690,3.0,0,8,675000
1084,2080,1040,2.5,0,7,360000
1085,2080,1040,2.5,0,7,550000
1086,1370,1370,1.5,0,7,225000
1087,3410,3410,2.75,0,8,500000
1088,1850,1850,2.0,0,8,385000
1089,3010,3010,2.75,0,10,837700
1090,1530,1530,2.25,0,7,448000
1091,2690,1420,1.75,0,7,730000
1092,2810,1490,1.5,2,8,575000
1093,1810,1240,1.75,0,7,430000
1094,1560,1560,2.5,0,7,435000
1095,1010,1010,1.0,0,6,241000
1096,1000,600,1.75,0,6,453500
1097,990,990,1.5,0,7,285000
1098,720,720,1.0,0,5,151000
1099,6070,6070,4.5,0,11,1570000
1100,2270,2270,2.0,0,7,631000
1101,1380,1140,2.5,0,7,285000
1102,1260,840,1.0,0,6,195000
1103,2910,2910,2.5,0,9,817500
1104,1810,1810,2.0,0,7,550000
1105,3160,3160,2.5,0,9,1130000
1106,1910,1910,2.75,0,9,609850
1107,1230,1230,1.0,0,6,200000
1108,2960,2960,2.5,0,9,367000
1109,2200,2200,2.25,0,8,285167
1110,1270,1270,1.5,0,7,275000
1111,2540,2540,2.5,0,9,350900
1112,3030,3030,3.25,0,8,660000
1113,1520,1520,1.75,0,7,525000
1114,1560,1560,2.5,0,7,262000
1115,970,970,1.0,0,7,690000
1116,3570,3570,3.75,0,9,624000
1117,1350,860,1.0,0,6,353000
1118,3710,2290,3.5,0,8,552500
1119,1430,1430,1.0,0,7,224500
1120,940,940,1.0,0,6,239000
1121,4300,4300,4.5,0,10,975000
1122,3990,3990,1.75,0,11,1200000
1123,1380,1380,1.0,0,7,505000
1124,2020,1010,1.75,0,7,302000
1125,1480,780,1.0,0,6,170000
1126,1190,1190,1.0,0,5,195000
1127,2550,1560,1.5,0,7,272000
1128,2550,1560,1.5,0,7,369000
1129,1500,1500,1.5,0,7,332500
1130,3000,1760,2.5,0,8,515000
1131,1690,1020,1.0,0,7,269000
1132,4390,2430,4.0,0,11,1280000
1133,1560,1560,2.5,0,7,303000
1134,2940,1690,3.0,0,8,420000
1135,1130,990,1.0,0,7,400000
1136,1020,1020,1.0,0,6,225000
1137,1310,1310,2.0,0,6,219000
1138,2570,2570,2.5,3,9,605000
1139,2020,1010,2.0,0,8,625000
1140,1680,840,2.0,0,5,380000
1141,1770,1770,2.0,0,7,620000
1142,3190,3190,2.75,0,10,687500
1143,1440,1440,2.0,0,6,225500
1144,1150,1150,2.0,0,7,252500
1145,1860,1860,2.5,0,8,510000
1146,2430,2430,2.5,0,8,510000
1147,1940,1940,2.5,0,7,725000
1148,880,880,1.0,0,7,492000
1149,1930,1330,2.5,0,7,425000
1150,3120,1560,2.75,4,8,1960000
1151,1830,1830,2.5,0,8,298900
1152,3230,3230,2.5,0,10,699000
1153,700,700,1.0,0,6,310000
1154,1010,1010,1.75,0,7,350000
1155,2460,1410,1.75,4,7,790000
1156,2230,2230,2.5,0,8,305000
1157,1570,1570,2.5,0,7,315000
1158,2390,2390,3.5,0,7,267500
1159,3460,3020,3.25,1,10,1750000
1160,2400,1640,3.5,0,8,435000
1161,2940,2940,4.5,0,8,482500
1162,8010,5990,5.25,4,12,5110000
1163,1570,1570,1.75,0,7,439995
1164,1520,1180,3.0,0,7,460000
1165,1070,1070,1.0,0,7,194000
1166,440,440,0.75,3,5,290000
1167,2440,1220,2.0,0,7,274700
1168,2660,1800,2.5,0,8,900000
1169,4460,4460,4.0,0,11,1150000
1170,2010,2010,2.5,0,9,605000
1171,1450,1450,2.5,0,7,359000
1172,1400,1400,1.75,0,7,850000
1173,1500,1500,2.0,0,8,505000
1174,2500,2500,2.5,0,9,565000
1175,1280,1000,1.75,0,7,585000
1176,3380,2420,3.25,3,7,328000
1177,2910,2210,2.75,0,9,749950
1178,3060,3060,2.5,0,9,826000
1179,1330,1330,1.0,0,7,535000
1180,3300,3300,2.5,0,10,925000
1181,3250,2500,3.5,0,10,875000
1182,2530,1570,2.25,0,9,902000
1183,1830,1830,1.0,0,7,423000
1184,1170,1170,1.0,0,6,235000
1185,2930,1680,2.0,2,8,545000
1186,1230,1230,1.0,0,7,343000
1187,1620,1620,2.5,0,8,334950
1188,1760,1160,1.75,0,7,405000
1189,1440,1440,1.0,0,7,220000
1190,1740,1050,1.0,0,6,173000
1191,1270,1270,1.0,0,7,655000
1192,880,880,1.0,0,6,406000
1193,2560,1370,2.5,0,7,632000
1194,1540,1140,2.75,0,7,357000
1195,1150,1150,1.75,0,7,361000
1196,770,770,1.0,0,6,277000
1197,4610,2500,3.75,0,10,630000
1198,1850,1850,2.5,0,8,254000
1199,1840,1290,2.25,0,8,472800
1200,1490,700,1.75,0,6,263000
1201,1490,700,1.75,0,6,510000
1202,960,960,1.0,0,7,179950
1203,1580,1160,2.25,0,8,525000
1204,1260,1260,2.5,0,8,479000
1205,1940,970,2.0,2,7,651000
1206,2490,1240,1.75,3,8,949000
1207,2520,1890,2.5,0,7,392400
1208,1760,920,1.75,0,7,585000
1209,4190,4190,2.5,0,7,460000
1210,1170,870,1.0,0,7,470000
1211,1600,1600,2.5,0,7,245000
1212,2760,1800,2.0,0,8,500000
1213,2090,2090,2.5,0,8,455000
1214,2320,2320,2.5,0,7,485500
1215,4110,3150,3.25,3,9,1880000
1216,770,770,1.0,0,7,100000
1217,1410,1410,1.75,0,7,307000
1218,3660,2660,3.5,0,10,475000
1219,2180,1190,2.5,0,7,330000
1220,1110,1110,1.0,0,7,130000
1221,2280,2280,2.5,0,8,320000
1222,2820,2050,2.5,0,9,735000
1223,1570,800,2.5,0,7,365000
1224,1200,1200,1.5,0,7,234000
1225,1710,1710,2.0,0,7,211000
1226,3000,2400,3.5,2,8,680000
1227,2800,2800,3.0,0,8,457000
1228,1640,1640,2.25,0,7,349000
1229,2030,1210,2.75,0,7,360000
1230,2530,2530,2.5,0,8,350000
1231,990,990,1.0,0,6,208000
1232,790,790,1.0,0,6,250275
1233,790,790,1.0,0,6,435000
1234,1800,1470,1.75,0,6,270000
1235,1650,1650,1.75,0,7,438000
1236,1980,1980,2.0,0,8,659000
1237,2340,1310,2.75,0,7,645000
1238,2790,2790,2.5,0,9,685100
1239,2800,1400,3.0,2,7,350000
1240,1840,1840,1.0,0,6,375000
1241,1350,1350,1.5,0,7,170000
1242,3030,3030,2.5,0,9,880000
1243,1980,1980,2.5,0,8,410500
1244,3690,3690,2.5,2,10,780000
1245,3732,2932,4.5,0,10,1230000
1246,1510,1510,1.75,0,8,449000
1247,2000,1110,1.75,0,7,546000
1248,1760,1060,2.0,0,7,317000
1249,1270,1270,1.0,0,7,276900
1250,2620,1420,2.0,0,8,399000
1251,2630,1690,2.75,0,8,495000
1252,2270,1330,1.75,0,8,258000
1253,2410,1940,2.5,0,7,600000
1254,1120,1120,2.75,0,8,265000
1255,3030,1540,2.75,0,7,321000
1256,2120,1720,2.25,0,7,682000
1257,1720,1720,2.5,0,8,295700
1258,2150,2150,2.5,0,9,609000
1259,4380,3720,4.5,3,9,995000
1260,2010,2010,2.25,0,8,530000
1261,3150,1870,2.5,0,8,614000
1262,2500,1770,2.5,0,8,390000
1263,1690,1690,2.5,0,7,467000
1264,3300,2060,2.5,0,8,484000
1265,1240,1240,2.5,0,8,340000
1266,2200,2200,2.5,0,8,302495
1267,1620,980,1.75,0,7,532500
1268,2420,1780,2.5,0,8,441500
1269,2680,1530,2.5,3,7,470000
1270,4250,4250,3.25,0,9,2300000
1271,2400,2400,2.5,0,9,590000
1272,2300,1770,1.75,0,8,320000
1273,920,800,2.0,0,8,363000
1274,2350,2350,2.25,0,9,747500
1275,2630,2630,2.5,0,8,750000
1276,2170,1610,3.0,0,9,831000
1277,1700,1700,2.5,0,7,403000
1278,2470,2470,2.5,0,7,445000
1279,1250,1250,1.0,0,7,345000
1280,3110,3110,3.5,0,10,2260000
1281,1530,1530,2.0,0,7,371025
1282,960,960,1.0,0,6,355000
1283,1240,1240,1.0,0,7,270000
1284,2440,2440,2.75,1,7,425000
1285,2320,1620,1.75,0,8,364808
1286,1580,1200,2.25,0,8,320000
1287,2963,2963,2.5,0,9,325000
1288,2470,2230,2.25,0,8,350000
1289,1370,1370,1.5,0,6,170000
1290,960,960,1.0,0,6,255000
1291,1130,880,1.0,0,7,550000
1292,4930,4930,4.25,0,12,835000
1293,1150,800,1.0,0,6,420000
1294,2190,2190,2.5,0,8,925000
1295,1490,930,1.5,0,7,389250
1296,2600,1300,2.5,0,8,748000
1297,1530,1200,1.75,0,7,284000
1298,1680,980,2.0,0,7,588000
1299,1680,1680,1.75,0,7,372500
1300,1900,1900,3.0,0,7,285000
1301,1570,1570,1.0,0,7,360000
1302,1370,1150,1.0,0,7,275000
1303,1350,1350,2.0,0,8,428000
1304,3010,3010,2.5,0,8,847000
1305,1010,1010,1.0,0,6,316000
1306,2050,2050,2.5,0,8,375000
1307,1670,1170,1.0,0,7,533000
1308,3840,3840,2.5,0,11,556000
1309,2220,1200,2.0,0,7,225000
1310,2590,1640,2.5,0,8,537250
1311,1180,1180,1.0,0,7,255000
1312,2950,2950,2.5,0,7,530000
1313,7390,5000,6.0,4,12,5300000
1314,2150,2150,2.75,0,9,595000
1315,2100,2100,2.0,0,7,548000
1316,1650,1100,1.75,0,7,234975
1317,1620,1430,1.75,0,9,600000
1318,1750,1750,1.0,0,7,432000
1319,1380,1380,1.5,0,7,455000
1320,1510,1210,1.75,0,7,279950
1321,1600,1600,1.5,0,7,267500
1322,1840,1840,2.5,0,8,620000
1323,830,830,1.0,0,6,110000
1324,1810,1440,3.5,0,8,625000
1325,910,910,1.0,0,7,389000
1326,2120,2120,2.0,0,9,1200000
1327,2510,2510,2.25,0,8,788500
1328,2100,1600,2.25,0,8,567000
1329,2690,1870,2.25,2,8,515000
1330,2430,1590,2.5,0,8,605000
1331,2452,2452,3.75,0,7,430000
1332,1550,1550,1.75,1,7,805000
1333,2080,2080,2.5,0,8,567500
1334,1290,1290,1.75,0,7,647500
1335,1850,1850,1.75,0,7,495000
1336,3370,3370,2.5,0,9,825000
1337,2730,2730,2.25,0,8,435000
1338,1300,1300,1.75,0,7,445950
1339,3040,3040,2.75,0,10,960000
1340,2440,1480,3.0,0,8,780000
1341,1720,1320,2.25,0,8,274500
1342,3230,2000,3.0,0,8,729953
1343,1200,1030,1.5,0,8,464950
1344,2350,2350,1.75,2,8,620000
1345,3100,3100,3.5,0,9,735000
1346,2040,1400,2.25,0,8,450000
1347,2000,1250,1.0,0,7,450000
1348,2160,2160,2.5,0,9,842500
1349,1970,1070,2.0,0,7,360000
1350,2270,2270,2.5,0,8,585000
1351,1850,1150,2.25,0,7,461000
1352,1350,920,1.0,0,7,345000
1353,3280,1680,2.5,0,10,1080000
1354,2270,2270,2.5,0,8,643000
1355,2820,2820,2.5,0,9,690000
1356,1200,1200,1.0,0,7,282000
1357,2000,1120,1.75,0,8,549000
1358,2310,1560,2.0,1,9,815000
1359,4640,2860,4.25,4,8,2200000
1360,2330,2330,2.25,0,8,700000
1361,3940,3110,2.5,0,9,933399
1362,1440,1440,1.0,0,7,290000
1363,1960,1340,1.75,0,7,372000
1364,1250,790,1.75,0,7,450000
1365,1981,1981,2.5,0,8,303700
1366,2440,2440,2.5,0,9,672000
1367,1150,1150,1.5,0,6,334000
1368,1120,1120,1.0,0,6,260000
1369,1800,1000,1.75,0,8,749950
1370,2380,2380,2.25,0,8,330000
1371,2920,2140,3.0,0,8,830000
1372,2790,2790,2.25,3,8,1130000
1373,1560,910,1.0,0,6,320000
1374,1550,1550,1.0,0,7,260000
1375,1700,970,2.0,0,6,225000
1376,640,640,1.0,0,5,279200
1377,2680,2040,3.5,0,8,520000
1378,1860,1860,2.5,0,8,505000
1379,1490,1010,1.75,0,7,234000
1380,2470,2470,2.5,0,9,503000
1381,2390,1740,2.25,0,8,606000
1382,1230,780,1.0,0,7,433500
1383,2840,1510,1.5,0,8,250000
1384,2120,2120,2.5,0,9,719000
1385,1770,1770,2.0,0,8,381000
1386,2495,2495,2.5,0,8,267000
1387,1170,880,0.75,0,7,275000
1388,2740,2740,2.5,0,8,651000
1389,1050,850,1.0,0,7,439000
1390,1130,1130,1.0,0,7,325000
1391,880,880,1.0,0,7,490000
1392,2403,2403,2.5,0,9,519900
1393,3410,3410,2.75,0,9,545000
1394,5320,5320,4.0,0,11,1060000
1395,1900,950,1.75,0,7,542000
1396,1810,1810,1.75,0,7,465000
1397,1200,1200,2.0,0,8,408000
1398,2060,2060,2.5,0,8,292000
1399,1250,1250,1.75,0,7,253000
1400,910,910,1.0,0,6,280000
1401,2560,2560,2.25,0,10,658588
1402,1920,1200,2.25,0,8,635000
1403,2240,2240,2.25,0,8,439000
1404,1260,1260,2.5,0,8,300000
1405,1360,1360,1.5,0,8,345000
1406,2100,2100,2.25,0,8,283500
1407,2110,1460,1.0,0,7,425000
1408,2210,1560,1.75,1,8,685000
1409,2360,2360,2.5,0,8,750000
1410,1280,1280,1.5,0,6,245000
1411,2740,1640,3.75,2,7,585444
1412,2740,2740,2.5,0,9,706000
1413,2630,1830,2.0,0,7,445000
1414,1650,1650,2.0,0,7,241000
1415,1770,1770,2.5,4,8,1180000
1416,1500,1050,1.0,0,7,530000
1417,1430,1130,1.5,0,7,350000
1418,3190,3190,3.75,4,10,1700000
1419,1280,1280,1.0,0,7,389000
1420,2390,2140,2.75,0,7,799000
1421,4040,2020,2.5,3,9,1400000
1422,920,920,1.0,0,7,340895
1423,2730,2730,2.5,2,9,780000
1424,1320,1320,1.5,0,7,350000
1425,2620,2620,2.5,0,7,470000
1426,3180,3180,3.0,0,11,914600
1427,2900,2900,2.5,0,8,354000
1428,1900,1900,2.0,0,6,470000
1429,1760,1160,2.0,0,7,715000
1430,760,760,1.0,0,6,265000
1431,3710,2760,3.0,2,10,2540000
1432,1530,1530,1.0,0,7,640000
1433,1990,1870,1.75,0,7,290000
1434,3830,2130,4.75,0,8,480000
1435,2040,1120,2.0,1,7,535000
1436,2170,2170,1.75,0,8,907000
1437,1620,1090,1.75,0,7,459000
1438,3600,2310,2.5,3,9,1360000
1439,1470,1070,1.5,0,7,264950
1440,1760,1760,1.0,0,6,352950
1441,2230,1510,2.25,0,8,491500
1442,3770,2830,3.5,0,10,1230000
1443,1200,1200,1.0,0,7,369500
1444,2090,2090,2.5,0,9,566000
1445,1500,1210,2.25,0,7,290000
1446,8000,6720,5.0,4,12,5350000
1447,870,870,1.0,0,6,180000
1448,1010,1010,1.0,0,6,215000
1449,1010,1010,1.0,0,6,302000
1450,1860,1160,1.75,0,7,352500
1451,1330,1330,2.0,0,5,235867
1452,1760,1760,2.25,0,8,500000
